case,seed,dispatch,task_id,cumulative_share
case4,16,6300,2,0.140159
case4,16,6300,3,0.194444
case4,16,6300,4,0.268254
case4,16,6300,5,0.330635
case4,16,6400,1,0.067187
case4,16,6400,2,0.140156
case4,16,6400,3,0.193906
case4,16,6400,4,0.267969
case4,16,6400,5,0.330781
case4,16,6500,1,0.066615
case4,16,6500,2,0.141077
case4,16,6500,3,0.194615
case4,16,6500,4,0.266000
case4,16,6500,5,0.331692
case4,16,6600,1,0.066061
case4,16,6600,2,0.141667
case4,16,6600,3,0.194242
case4,16,6600,4,0.265909
case4,16,6600,5,0.332121
case4,16,6700,1,0.066418
case4,16,6700,2,0.141642
case4,16,6700,3,0.194627
case4,16,6700,4,0.265075
case4,16,6700,5,0.332239
case4,16,6800,1,0.066471
case4,16,6800,2,0.141471
case4,16,6800,3,0.195147
case4,16,6800,4,0.265147
case4,16,6800,5,0.331765
case4,16,6900,1,0.065942
case4,16,6900,2,0.140870
case4,16,6900,3,0.195507
case4,16,6900,4,0.265652
case4,16,6900,5,0.332029
case4,16,7000,1,0.066143
case4,16,7000,2,0.141429
case4,16,7000,3,0.195857
case4,16,7000,4,0.265143
case4,16,7000,5,0.331429
case4,16,7100,1,0.066479
case4,16,7100,2,0.141268
case4,16,7100,3,0.195915
case4,16,7100,4,0.265211
case4,16,7100,5,0.331127
case4,16,7200,1,0.067083
case4,16,7200,2,0.140556
case4,16,7200,3,0.195833
case4,16,7200,4,0.266111
case4,16,7200,5,0.330417
case4,16,7300,1,0.066575
case4,16,7300,2,0.141233
case4,16,7300,3,0.195479
case4,16,7300,4,0.266575
case4,16,7300,5,0.330137
case4,16,7400,1,0.066622
case4,16,7400,2,0.140270
case4,16,7400,3,0.195000
case4,16,7400,4,0.266351
case4,16,7400,5,0.331757
case4,16,7500,1,0.067200
case4,16,7500,2,0.140133
case4,16,7500,3,0.194533
case4,16,7500,4,0.265867
case4,16,7500,5,0.332267
case4,16,7600,1,0.067500
case4,16,7600,2,0.139605
case4,16,7600,3,0.194211
case4,16,7600,4,0.265526
case4,16,7600,5,0.333158
case4,16,7700,1,0.067532
case4,16,7700,2,0.139481
case4,16,7700,3,0.194675
case4,16,7700,4,0.265195
case4,16,7700,5,0.333117
case4,16,7800,1,0.067308
case4,16,7800,2,0.140256
case4,16,7800,3,0.194487
case4,16,7800,4,0.264872
case4,16,7800,5,0.333077
case4,16,7900,1,0.067595
case4,16,7900,2,0.140886
case4,16,7900,3,0.194430
case4,16,7900,4,0.264051
case4,16,7900,5,0.333038
case4,16,8000,1,0.067375
case4,16,8000,2,0.141125
case4,16,8000,3,0.194000
case4,16,8000,4,0.264500
case4,16,8000,5,0.333000
case4,16,8100,1,0.067160
case4,16,8100,2,0.140988
case4,16,8100,3,0.193827
case4,16,8100,4,0.264938
case4,16,8100,5,0.333086
case4,16,8200,1,0.066829
case4,16,8200,2,0.140000
case4,16,8200,3,0.194390
case4,16,8200,4,0.265366
case4,16,8200,5,0.333415
case4,16,8300,1,0.067108
case4,16,8300,2,0.139398
case4,16,8300,3,0.193855
case4,16,8300,4,0.266386
case4,16,8300,5,0.333253
case4,16,8400,1,0.066667
case4,16,8400,2,0.139643
case4,16,8400,3,0.193810
case4,16,8400,4,0.266786
case4,16,8400,5,0.333095
case4,16,8500,1,0.066706
case4,16,8500,2,0.139294
case4,16,8500,3,0.193412
case4,16,8500,4,0.267059
case4,16,8500,5,0.333529
case4,16,8600,1,0.067093
case4,16,8600,2,0.139070
case4,16,8600,3,0.192907
case4,16,8600,4,0.267558
case4,16,8600,5,0.333372
case4,16,8700,1,0.067816
case4,16,8700,2,0.138736
case4,16,8700,3,0.193333
case4,16,8700,4,0.267241
case4,16,8700,5,0.332874
case4,16,8800,1,0.068182
case4,16,8800,2,0.138523
case4,16,8800,3,0.193636
case4,16,8800,4,0.266591
case4,16,8800,5,0.333068
case4,16,8900,1,0.068315
case4,16,8900,2,0.139213
case4,16,8900,3,0.193708
case4,16,8900,4,0.266292
case4,16,8900,5,0.332472
case4,16,9000,1,0.068333
case4,16,9000,2,0.139333
case4,16,9000,3,0.194222
case4,16,9000,4,0.265889
case4,16,9000,5,0.332222
case4,16,9100,1,0.068132
case4,16,9100,2,0.139451
case4,16,9100,3,0.194835
case4,16,9100,4,0.265604
case4,16,9100,5,0.331978
case4,16,9200,1,0.068152
case4,16,9200,2,0.139348
case4,16,9200,3,0.194565
case4,16,9200,4,0.265652
case4,16,9200,5,0.332283
case4,16,9300,1,0.068710
case4,16,9300,2,0.138925
case4,16,9300,3,0.195161
case4,16,9300,4,0.265914
case4,16,9300,5,0.331290
case4,16,9400,1,0.068511
case4,16,9400,2,0.138298
case4,16,9400,3,0.195213
case4,16,9400,4,0.265957
case4,16,9400,5,0.332021
case4,16,9500,1,0.068737
case4,16,9500,2,0.137895
case4,16,9500,3,0.195474
case4,16,9500,4,0.266632
case4,16,9500,5,0.331263
case4,16,9600,1,0.068437
case4,16,9600,2,0.137604
case4,16,9600,3,0.194896
case4,16,9600,4,0.268021
case4,16,9600,5,0.331042
case4,16,9700,1,0.068144
case4,16,9700,2,0.137423
case4,16,9700,3,0.195773
case4,16,9700,4,0.267423
case4,16,9700,5,0.331237
case4,16,9800,1,0.068469
case4,16,9800,2,0.137449
case4,16,9800,3,0.196224
case4,16,9800,4,0.267347
case4,16,9800,5,0.330510
case4,16,9900,1,0.068586
case4,16,9900,2,0.137677
case4,16,9900,3,0.196364
case4,16,9900,4,0.267273
case4,16,9900,5,0.330101
case4,16,10000,1,0.068500
case4,16,10000,2,0.137600
case4,16,10000,3,0.196000
case4,16,10000,4,0.267900
case4,16,10000,5,0.330000
case4,17,100,1,0.070000
case4,17,100,2,0.130000
case4,17,100,3,0.190000
case4,17,100,4,0.320000
case4,17,100,5,0.290000
case4,17,200,1,0.070000
case4,17,200,2,0.145000
case4,17,200,3,0.190000
case4,17,200,4,0.280000
case4,17,200,5,0.315000
case4,17,300,1,0.060000
case4,17,300,2,0.150000
case4,17,300,3,0.200000
case4,17,300,4,0.286667
case4,17,300,5,0.303333
case4,17,400,1,0.062500
case4,17,400,2,0.145000
case4,17,400,3,0.195000
case4,17,400,4,0.302500
case4,17,400,5,0.295000
case4,17,500,1,0.064000
case4,17,500,2,0.140000
case4,17,500,3,0.182000
case4,17,500,4,0.306000
case4,17,500,5,0.308000
case4,17,600,1,0.065000
case4,17,600,2,0.143333
case4,17,600,3,0.188333
case4,17,600,4,0.301667
case4,17,600,5,0.301667
case4,17,700,1,0.065714
case4,17,700,2,0.142857
case4,17,700,3,0.191429
case4,17,700,4,0.285714
case4,17,700,5,0.314286
case4,17,800,1,0.065000
case4,17,800,2,0.141250
case4,17,800,3,0.191250
case4,17,800,4,0.285000
case4,17,800,5,0.317500
case4,17,900,1,0.065556
case4,17,900,2,0.133333
case4,17,900,3,0.195556
case4,17,900,4,0.287778
case4,17,900,5,0.317778
case4,17,1000,1,0.066000
case4,17,1000,2,0.131000
case4,17,1000,3,0.196000
case4,17,1000,4,0.283000
case4,17,1000,5,0.324000
case4,17,1100,1,0.068182
case4,17,1100,2,0.132727
case4,17,1100,3,0.194545
case4,17,1100,4,0.285455
case4,17,1100,5,0.319091
case4,17,1200,1,0.066667
case4,17,1200,2,0.133333
case4,17,1200,3,0.196667
case4,17,1200,4,0.283333
case4,17,1200,5,0.320000
case4,17,1300,1,0.066154
case4,17,1300,2,0.136923
case4,17,1300,3,0.196923
case4,17,1300,4,0.283077
case4,17,1300,5,0.316923
case4,17,1400,1,0.066429
case4,17,1400,2,0.135000
case4,17,1400,3,0.200000
case4,17,1400,4,0.282143
case4,17,1400,5,0.316429
case4,17,1500,1,0.064000
case4,17,1500,2,0.132000
case4,17,1500,3,0.202000
case4,17,1500,4,0.282000
case4,17,1500,5,0.320000
case4,17,1600,1,0.066250
case4,17,1600,2,0.133125
case4,17,1600,3,0.199375
case4,17,1600,4,0.281875
case4,17,1600,5,0.319375
case4,17,1700,1,0.068824
case4,17,1700,2,0.131176
case4,17,1700,3,0.199412
case4,17,1700,4,0.277647
case4,17,1700,5,0.322941
case4,17,1800,1,0.068889
case4,17,1800,2,0.128889
case4,17,1800,3,0.201667
case4,17,1800,4,0.276667
case4,17,1800,5,0.323889
case4,17,1900,1,0.070000
case4,17,1900,2,0.128947
case4,17,1900,3,0.201053
case4,17,1900,4,0.277368
case4,17,1900,5,0.322632
case4,17,2000,1,0.068500
case4,17,2000,2,0.130000
case4,17,2000,3,0.203000
case4,17,2000,4,0.277500
case4,17,2000,5,0.321000
case4,17,2100,1,0.071429
case4,17,2100,2,0.130952
case4,17,2100,3,0.201429
case4,17,2100,4,0.278571
case4,17,2100,5,0.317619
case4,17,2200,1,0.071818
case4,17,2200,2,0.128182
case4,17,2200,3,0.202727
case4,17,2200,4,0.278636
case4,17,2200,5,0.318636
case4,17,2300,1,0.069565
case4,17,2300,2,0.130435
case4,17,2300,3,0.203478
case4,17,2300,4,0.277391
case4,17,2300,5,0.319130
case4,17,2400,1,0.068750
case4,17,2400,2,0.130417
case4,17,2400,3,0.204167
case4,17,2400,4,0.275000
case4,17,2400,5,0.321667
case4,17,2500,1,0.068800
case4,17,2500,2,0.130400
case4,17,2500,3,0.200000
case4,17,2500,4,0.275600
case4,17,2500,5,0.325200
case4,17,2600,1,0.069231
case4,17,2600,2,0.130769
case4,17,2600,3,0.198462
case4,17,2600,4,0.275385
case4,17,2600,5,0.326154
case4,17,2700,1,0.068148
case4,17,2700,2,0.133333
case4,17,2700,3,0.198519
case4,17,2700,4,0.275556
case4,17,2700,5,0.324444
case4,17,2800,1,0.067857
case4,17,2800,2,0.131071
case4,17,2800,3,0.197143
case4,17,2800,4,0.276786
case4,17,2800,5,0.327143
case4,17,2900,1,0.067241
case4,17,2900,2,0.132759
case4,17,2900,3,0.196207
case4,17,2900,4,0.275862
case4,17,2900,5,0.327931
case4,17,3000,1,0.067333
case4,17,3000,2,0.132333
case4,17,3000,3,0.195667
case4,17,3000,4,0.276333
case4,17,3000,5,0.328333
case4,17,3100,1,0.067419
case4,17,3100,2,0.130645
case4,17,3100,3,0.195161
case4,17,3100,4,0.276452
case4,17,3100,5,0.330323
case4,17,3200,1,0.067500
case4,17,3200,2,0.131250
case4,17,3200,3,0.194688
case4,17,3200,4,0.276250
case4,17,3200,5,0.330313
case4,17,3300,1,0.067576
case4,17,3300,2,0.132121
case4,17,3300,3,0.194848
case4,17,3300,4,0.274242
case4,17,3300,5,0.331212
case4,17,3400,1,0.067059
case4,17,3400,2,0.133235
case4,17,3400,3,0.195294
case4,17,3400,4,0.272647
case4,17,3400,5,0.331765
case4,17,3500,1,0.066571
case4,17,3500,2,0.133143
case4,17,3500,3,0.195143
case4,17,3500,4,0.272571
case4,17,3500,5,0.332571
case4,17,3600,1,0.066111
case4,17,3600,2,0.132500
case4,17,3600,3,0.195000
case4,17,3600,4,0.271111
case4,17,3600,5,0.335278
case4,17,3700,1,0.067027
case4,17,3700,2,0.134595
case4,17,3700,3,0.193784
case4,17,3700,4,0.270000
case4,17,3700,5,0.334595
case4,17,3800,1,0.066316
case4,17,3800,2,0.136053
case4,17,3800,3,0.194211
case4,17,3800,4,0.269737
case4,17,3800,5,0.333684
case4,17,3900,1,0.066154
case4,17,3900,2,0.135897
case4,17,3900,3,0.194615
case4,17,3900,4,0.268462
case4,17,3900,5,0.334872
case4,17,4000,1,0.065750
case4,17,4000,2,0.135250
case4,17,4000,3,0.194750
case4,17,4000,4,0.268000
case4,17,4000,5,0.336250
case4,17,4100,1,0.064878
case4,17,4100,2,0.135610
case4,17,4100,3,0.194146
case4,17,4100,4,0.270000
case4,17,4100,5,0.335366
case4,17,4200,1,0.065714
case4,17,4200,2,0.136190
case4,17,4200,3,0.194762
case4,17,4200,4,0.270476
case4,17,4200,5,0.332857
case4,17,4300,1,0.066744
case4,17,4300,2,0.134651
case4,17,4300,3,0.196047
case4,17,4300,4,0.268837
case4,17,4300,5,0.333721
case4,17,4400,1,0.066591
case4,17,4400,2,0.134318
case4,17,4400,3,0.195227
case4,17,4400,4,0.270909
case4,17,4400,5,0.332955
case4,17,4500,1,0.066889
case4,17,4500,2,0.134889
case4,17,4500,3,0.198222
case4,17,4500,4,0.268222
case4,17,4500,5,0.331778
case4,17,4600,1,0.066522
case4,17,4600,2,0.134565
case4,17,4600,3,0.198043
case4,17,4600,4,0.270217
case4,17,4600,5,0.330652
case4,17,4700,1,0.066383
case4,17,4700,2,0.135957
case4,17,4700,3,0.198085
case4,17,4700,4,0.268298
case4,17,4700,5,0.331277
case4,17,4800,1,0.067292
case4,17,4800,2,0.135208
case4,17,4800,3,0.198750
case4,17,4800,4,0.267917
case4,17,4800,5,0.330833
case4,17,4900,1,0.067755
case4,17,4900,2,0.134694
case4,17,4900,3,0.197347
case4,17,4900,4,0.269592
case4,17,4900,5,0.330612
case4,17,5000,1,0.067800
case4,17,5000,2,0.135600
case4,17,5000,3,0.197200
case4,17,5000,4,0.269400
case4,17,5000,5,0.330000
case4,17,5100,1,0.067255
case4,17,5100,2,0.135490
case4,17,5100,3,0.197255
case4,17,5100,4,0.270196
case4,17,5100,5,0.329804
case4,17,5200,1,0.066731
case4,17,5200,2,0.135385
case4,17,5200,3,0.198462
case4,17,5200,4,0.270385
case4,17,5200,5,0.329038
case4,17,5300,1,0.066981
case4,17,5300,2,0.135472
case4,17,5300,3,0.198491
case4,17,5300,4,0.270000
case4,17,5300,5,0.329057
case4,17,5400,1,0.067407
case4,17,5400,2,0.134259
case4,17,5400,3,0.198519
case4,17,5400,4,0.270556
case4,17,5400,5,0.329259
case4,17,5500,1,0.067273
case4,17,5500,2,0.133273
case4,17,5500,3,0.197455
case4,17,5500,4,0.272000
case4,17,5500,5,0.330000
case4,17,5600,1,0.067143
case4,17,5600,2,0.133393
case4,17,5600,3,0.196607
case4,17,5600,4,0.272143
case4,17,5600,5,0.330714
case4,17,5700,1,0.066316
case4,17,5700,2,0.133333
case4,17,5700,3,0.197544
case4,17,5700,4,0.271228
case4,17,5700,5,0.331579
case4,17,5800,1,0.066034
case4,17,5800,2,0.133276
case4,17,5800,3,0.197414
case4,17,5800,4,0.270862
case4,17,5800,5,0.332414
case4,17,5900,1,0.066949
case4,17,5900,2,0.132542
case4,17,5900,3,0.196441
case4,17,5900,4,0.271695
case4,17,5900,5,0.332373
case4,17,6000,1,0.066500
case4,17,6000,2,0.132000
case4,17,6000,3,0.196500
case4,17,6000,4,0.273167
case4,17,6000,5,0.331833
case4,17,6100,1,0.067213
case4,17,6100,2,0.132295
case4,17,6100,3,0.195410
case4,17,6100,4,0.272623
case4,17,6100,5,0.332459
case4,17,6200,1,0.067097
case4,17,6200,2,0.132097
case4,17,6200,3,0.195484
case4,17,6200,4,0.272581
case4,17,6200,5,0.332742
case4,17,6300,1,0.066825
case4,17,6300,2,0.132540
case4,17,6300,3,0.196349
case4,17,6300,4,0.272698
case4,17,6300,5,0.331587
case4,17,6400,1,0.067031
case4,17,6400,2,0.132500
case4,17,6400,3,0.196250
case4,17,6400,4,0.272031
case4,17,6400,5,0.332188
case4,17,6500,1,0.067231
case4,17,6500,2,0.133385
case4,17,6500,3,0.195692
case4,17,6500,4,0.271692
case4,17,6500,5,0.332000
case4,17,6600,1,0.066970
case4,17,6600,2,0.133939
case4,17,6600,3,0.195909
case4,17,6600,4,0.271061
case4,17,6600,5,0.332121
case4,17,6700,1,0.066567
case4,17,6700,2,0.134328
case4,17,6700,3,0.196567
case4,17,6700,4,0.270597
case4,17,6700,5,0.331940
case4,17,6800,1,0.066471
case4,17,6800,2,0.134265
case4,17,6800,3,0.196618
case4,17,6800,4,0.270735
case4,17,6800,5,0.331912
case4,17,6900,1,0.066377
case4,17,6900,2,0.134493
case4,17,6900,3,0.197101
case4,17,6900,4,0.270000
case4,17,6900,5,0.332029
case4,17,7000,1,0.066286
case4,17,7000,2,0.134429
case4,17,7000,3,0.197429
case4,17,7000,4,0.270286
case4,17,7000,5,0.331571
case4,17,7100,1,0.066338
case4,17,7100,2,0.134085
case4,17,7100,3,0.197465
case4,17,7100,4,0.270141
case4,17,7100,5,0.331972
case4,17,7200,1,0.066111
case4,17,7200,2,0.134028
case4,17,7200,3,0.197083
case4,17,7200,4,0.270833
case4,17,7200,5,0.331944
case4,17,7300,1,0.066986
case4,17,7300,2,0.133562
case4,17,7300,3,0.197397
case4,17,7300,4,0.269178
case4,17,7300,5,0.332877
case4,17,7400,1,0.066892
case4,17,7400,2,0.133784
case4,17,7400,3,0.197432
case4,17,7400,4,0.268514
case4,17,7400,5,0.333378
case4,17,7500,1,0.066933
case4,17,7500,2,0.134400
case4,17,7500,3,0.197333
case4,17,7500,4,0.267733
case4,17,7500,5,0.333600
case4,17,7600,1,0.066974
case4,17,7600,2,0.133816
case4,17,7600,3,0.197895
case4,17,7600,4,0.268421
case4,17,7600,5,0.332895
case4,17,7700,1,0.067013
case4,17,7700,2,0.133636
case4,17,7700,3,0.198571
case4,17,7700,4,0.267922
case4,17,7700,5,0.332857
case4,17,7800,1,0.067051
case4,17,7800,2,0.133462
case4,17,7800,3,0.199231
case4,17,7800,4,0.268590
case4,17,7800,5,0.331667
case4,17,7900,1,0.067975
case4,17,7900,2,0.133797
case4,17,7900,3,0.198987
case4,17,7900,4,0.268481
case4,17,7900,5,0.330759
case4,17,8000,1,0.068000
case4,17,8000,2,0.133625
case4,17,8000,3,0.199250
case4,17,8000,4,0.268625
case4,17,8000,5,0.330500
case4,17,8100,1,0.068025
case4,17,8100,2,0.133827
case4,17,8100,3,0.198148
case4,17,8100,4,0.268519
case4,17,8100,5,0.331481
case4,17,8200,1,0.068293
case4,17,8200,2,0.133415
case4,17,8200,3,0.198049
case4,17,8200,4,0.268171
case4,17,8200,5,0.332073
case4,17,8300,1,0.068434
case4,17,8300,2,0.133855
case4,17,8300,3,0.197952
case4,17,8300,4,0.267590
case4,17,8300,5,0.332169
case4,17,8400,1,0.068571
case4,17,8400,2,0.133690
case4,17,8400,3,0.197619
case4,17,8400,4,0.267262
case4,17,8400,5,0.332857
case4,17,8500,1,0.068588
case4,17,8500,2,0.134588
case4,17,8500,3,0.198000
case4,17,8500,4,0.266824
case4,17,8500,5,0.332000
case4,17,8600,1,0.068605
case4,17,8600,2,0.134419
case4,17,8600,3,0.197907
case4,17,8600,4,0.267209
case4,17,8600,5,0.331860
case4,17,8700,1,0.068621
case4,17,8700,2,0.135172
case4,17,8700,3,0.197471
case4,17,8700,4,0.266092
case4,17,8700,5,0.332644
case4,17,8800,1,0.068182
case4,17,8800,2,0.134432
case4,17,8800,3,0.198409
case4,17,8800,4,0.265682
case4,17,8800,5,0.333295
case4,17,8900,1,0.068202
case4,17,8900,2,0.134382
case4,17,8900,3,0.199326
case4,17,8900,4,0.265730
case4,17,8900,5,0.332360
case4,17,9000,1,0.068111
case4,17,9000,2,0.134444
case4,17,9000,3,0.199333
case4,17,9000,4,0.266000
case4,17,9000,5,0.332111
case4,17,9100,1,0.068352
case4,17,9100,2,0.134725
case4,17,9100,3,0.199341
case4,17,9100,4,0.266154
case4,17,9100,5,0.331429
case4,17,9200,1,0.068261
case4,17,9200,2,0.135109
case4,17,9200,3,0.199239
case4,17,9200,4,0.266196
case4,17,9200,5,0.331196
case4,17,9300,1,0.068602
case4,17,9300,2,0.135376
case4,17,9300,3,0.199462
case4,17,9300,4,0.266022
case4,17,9300,5,0.330538
case4,17,9400,1,0.068936
case4,17,9400,2,0.135851
case4,17,9400,3,0.199787
case4,17,9400,4,0.265638
case4,17,9400,5,0.329787
case4,17,9500,1,0.068842
case4,17,9500,2,0.136211
case4,17,9500,3,0.199053
case4,17,9500,4,0.266000
case4,17,9500,5,0.329895
case4,17,9600,1,0.068437
case4,17,9600,2,0.135729
case4,17,9600,3,0.199167
case4,17,9600,4,0.266354
case4,17,9600,5,0.330313
case4,17,9700,1,0.068454
case4,17,9700,2,0.135876
case4,17,9700,3,0.199381
case4,17,9700,4,0.265670
case4,17,9700,5,0.330619
case4,17,9800,1,0.068469
case4,17,9800,2,0.135918
case4,17,9800,3,0.199082
case4,17,9800,4,0.266122
case4,17,9800,5,0.330408
case4,17,9900,1,0.068586
case4,17,9900,2,0.135556
case4,17,9900,3,0.199899
case4,17,9900,4,0.265960
case4,17,9900,5,0.330000
case4,17,10000,1,0.068300
case4,17,10000,2,0.135800
case4,17,10000,3,0.199800
case4,17,10000,4,0.265800
case4,17,10000,5,0.330300
case4,18,100,1,0.070000
case4,18,100,2,0.110000
case4,18,100,3,0.280000
case4,18,100,4,0.250000
case4,18,100,5,0.290000
case4,18,200,1,0.060000
case4,18,200,2,0.120000
case4,18,200,3,0.225000
case4,18,200,4,0.270000
case4,18,200,5,0.325000
case4,18,300,1,0.073333
case4,18,300,2,0.126667
case4,18,300,3,0.196667
case4,18,300,4,0.280000
case4,18,300,5,0.323333
case4,18,400,1,0.065000
case4,18,400,2,0.115000
case4,18,400,3,0.190000
case4,18,400,4,0.285000
case4,18,400,5,0.345000
case4,18,500,1,0.066000
case4,18,500,2,0.108000
case4,18,500,3,0.202000
case4,18,500,4,0.286000
case4,18,500,5,0.338000
case4,18,600,1,0.071667
case4,18,600,2,0.116667
case4,18,600,3,0.201667
case4,18,600,4,0.285000
case4,18,600,5,0.325000
case4,18,700,1,0.067143
case4,18,700,2,0.118571
case4,18,700,3,0.201429
case4,18,700,4,0.277143
case4,18,700,5,0.335714
case4,18,800,1,0.068750
case4,18,800,2,0.123750
case4,18,800,3,0.196250
case4,18,800,4,0.276250
case4,18,800,5,0.335000
case4,18,900,1,0.065556
case4,18,900,2,0.127778
case4,18,900,3,0.205556
case4,18,900,4,0.272222
case4,18,900,5,0.328889
case4,18,1000,1,0.067000
case4,18,1000,2,0.128000
case4,18,1000,3,0.206000
case4,18,1000,4,0.272000
case4,18,1000,5,0.327000
case4,18,1100,1,0.064545
case4,18,1100,2,0.130000
case4,18,1100,3,0.203636
case4,18,1100,4,0.268182
case4,18,1100,5,0.333636
case4,18,1200,1,0.062500
case4,18,1200,2,0.131667
case4,18,1200,3,0.204167
case4,18,1200,4,0.267500
case4,18,1200,5,0.334167
case4,18,1300,1,0.066923
case4,18,1300,2,0.126154
case4,18,1300,3,0.203077
case4,18,1300,4,0.267692
case4,18,1300,5,0.336154
case4,18,1400,1,0.068571
case4,18,1400,2,0.126429
case4,18,1400,3,0.202143
case4,18,1400,4,0.265000
case4,18,1400,5,0.337857
case4,18,1500,1,0.069333
case4,18,1500,2,0.124667
case4,18,1500,3,0.205333
case4,18,1500,4,0.264000
case4,18,1500,5,0.336667
case4,18,1600,1,0.072500
case4,18,1600,2,0.121250
case4,18,1600,3,0.203750
case4,18,1600,4,0.264375
case4,18,1600,5,0.338125
case4,18,1700,1,0.070588
case4,18,1700,2,0.121765
case4,18,1700,3,0.203529
case4,18,1700,4,0.265882
case4,18,1700,5,0.338235
case4,18,1800,1,0.071667
case4,18,1800,2,0.122222
case4,18,1800,3,0.203889
case4,18,1800,4,0.266111
case4,18,1800,5,0.336111
case4,18,1900,1,0.068421
case4,18,1900,2,0.124211
case4,18,1900,3,0.204211
case4,18,1900,4,0.266842
case4,18,1900,5,0.336316
case4,18,2000,1,0.069000
case4,18,2000,2,0.123000
case4,18,2000,3,0.201000
case4,18,2000,4,0.269500
case4,18,2000,5,0.337500
case4,18,2100,1,0.066667
case4,18,2100,2,0.123810
case4,18,2100,3,0.199048
case4,18,2100,4,0.275238
case4,18,2100,5,0.335238
case4,18,2200,1,0.066364
case4,18,2200,2,0.124545
case4,18,2200,3,0.200455
case4,18,2200,4,0.274545
case4,18,2200,5,0.334091
case4,18,2300,1,0.066087
case4,18,2300,2,0.125652
case4,18,2300,3,0.200435
case4,18,2300,4,0.270870
case4,18,2300,5,0.336957
case4,18,2400,1,0.065417
case4,18,2400,2,0.128750
case4,18,2400,3,0.201250
case4,18,2400,4,0.270833
case4,18,2400,5,0.333750
case4,18,2500,1,0.064800
case4,18,2500,2,0.130400
case4,18,2500,3,0.198400
case4,18,2500,4,0.272000
case4,18,2500,5,0.334400
case4,18,2600,1,0.065769
case4,18,2600,2,0.130000
case4,18,2600,3,0.198462
case4,18,2600,4,0.274231
case4,18,2600,5,0.331538
case4,18,2700,1,0.064815
case4,18,2700,2,0.130000
case4,18,2700,3,0.200000
case4,18,2700,4,0.272222
case4,18,2700,5,0.332963
case4,18,2800,1,0.064643
case4,18,2800,2,0.130714
case4,18,2800,3,0.200714
case4,18,2800,4,0.271429
case4,18,2800,5,0.332500
case4,18,2900,1,0.064138
case4,18,2900,2,0.128966
case4,18,2900,3,0.202069
case4,18,2900,4,0.269655
case4,18,2900,5,0.335172
case4,18,3000,1,0.063667
case4,18,3000,2,0.132333
case4,18,3000,3,0.201667
case4,18,3000,4,0.267000
case4,18,3000,5,0.335333
case4,18,3100,1,0.064516
case4,18,3100,2,0.132903
case4,18,3100,3,0.200968
case4,18,3100,4,0.267742
case4,18,3100,5,0.333871
case4,18,3200,1,0.065625
case4,18,3200,2,0.131875
case4,18,3200,3,0.199375
case4,18,3200,4,0.265313
case4,18,3200,5,0.337813
case4,18,3300,1,0.066061
case4,18,3300,2,0.130606
case4,18,3300,3,0.200606
case4,18,3300,4,0.265758
case4,18,3300,5,0.336970
case4,18,3400,1,0.067353
case4,18,3400,2,0.131765
case4,18,3400,3,0.202059
case4,18,3400,4,0.264118
case4,18,3400,5,0.334706
case4,18,3500,1,0.066571
case4,18,3500,2,0.132000
case4,18,3500,3,0.203429
case4,18,3500,4,0.262571
case4,18,3500,5,0.335429
case4,18,3600,1,0.067500
case4,18,3600,2,0.132500
case4,18,3600,3,0.203889
case4,18,3600,4,0.260278
case4,18,3600,5,0.335833
case4,18,3700,1,0.067838
